,Time,LTCUSDT,BUSDUSDT
37589,2023-06-30 13:18:00,101.77,1.0001
37590,2023-06-30 13:19:00,101.9,1.0001
37591,2023-06-30 13:20:00,101.76,1.0002
37592,2023-06-30 13:21:00,101.62,1.0001
37593,2023-06-30 13:22:00,101.62,1.0001
37594,2023-06-30 13:23:00,101.63,1.0002
37595,2023-06-30 13:24:00,101.87,1.0002
37596,2023-06-30 13:25:00,101.68,1.0001
37597,2023-06-30 13:26:00,101.6,1.0001
37598,2023-06-30 13:27:00,101.83,1.0002
37599,2023-06-30 13:28:00,101.95,1.0002
37600,2023-06-30 13:29:00,102.26,1.0002
37601,2023-06-30 13:30:00,102.27,1.0002
37602,2023-06-30 13:31:00,102.59,1.0002
37603,2023-06-30 13:32:00,102.05,1.0001
37604,2023-06-30 13:33:00,102.22,1.0001
37605,2023-06-30 13:34:00,102.19,1.0002
37606,2023-06-30 13:35:00,102.21,1.0001
37607,2023-06-30 13:36:00,102.24,1.0001
37608,2023-06-30 13:37:00,102.08,1.0001
37609,2023-06-30 13:38:00,102.02,1.0001
37610,2023-06-30 13:39:00,102.23,1.0001
37611,2023-06-30 13:40:00,102.3,1.0001
37612,2023-06-30 13:41:00,102.42,1.0001
37613,2023-06-30 13:42:00,102.32,1.0001
37614,2023-06-30 13:43:00,102.38,1.0002
37615,2023-06-30 13:44:00,102.4,1.0002
37616,2023-06-30 13:45:00,102.19,1.0002
37617,2023-06-30 13:46:00,102.14,1.0002
37618,2023-06-30 13:47:00,102.02,1.0001
37619,2023-06-30 13:48:00,101.85,1.0001
37620,2023-06-30 13:49:00,101.87,1.0002
37621,2023-06-30 13:50:00,102.25,1.0002
37622,2023-06-30 13:51:00,102.04,1.0001
37623,2023-06-30 13:52:00,101.83,1.0002
37624,2023-06-30 13:53:00,101.85,1.0001
37625,2023-06-30 13:54:00,101.64,1.0002
37626,2023-06-30 13:55:00,101.67,1.0002
37627,2023-06-30 13:56:00,101.93,1.0002
37628,2023-06-30 13:57:00,101.85,1.0002
37629,2023-06-30 13:58:00,101.94,1.0002
37630,2023-06-30 13:59:00,102.17,1.0002
37631,2023-06-30 14:00:00,102.57,1.0002
37632,2023-06-30 14:01:00,102.69,1.0001
37633,2023-06-30 14:02:00,102.38,1.0002
37634,2023-06-30 14:03:00,102.05,1.0002
37635,2023-06-30 14:04:00,101.67,1.0002
37636,2023-06-30 14:05:00,101.85,1.0002
37637,2023-06-30 14:06:00,101.66,1.0002
37638,2023-06-30 14:07:00,101.57,1.0001
37639,2023-06-30 14:08:00,101.45,1.0002
37640,2023-06-30 14:09:00,101.45,1.0001
37641,2023-06-30 14:10:00,101.66,1.0001
37642,2023-06-30 14:11:00,101.64,1.0002
37643,2023-06-30 14:12:00,101.82,1.0001
37644,2023-06-30 14:13:00,101.86,1.0001
37645,2023-06-30 14:14:00,102.3,1.0002
37646,2023-06-30 14:15:00,102.58,1.0002
37647,2023-06-30 14:16:00,102.23,1.0002
37648,2023-06-30 14:17:00,102.2,1.0002
37649,2023-06-30 14:18:00,101.53,1.0001
37650,2023-06-30 14:19:00,101.34,1.0001
37651,2023-06-30 14:20:00,101.73,1.0001
37652,2023-06-30 14:21:00,101.75,1.0002
37653,2023-06-30 14:22:00,101.7,1.0001
37654,2023-06-30 14:23:00,101.73,1.0001
37655,2023-06-30 14:24:00,101.79,1.0002
37656,2023-06-30 14:25:00,101.78,1.0002
37657,2023-06-30 14:26:00,101.88,1.0001
37658,2023-06-30 14:27:00,101.81,1.0001
37659,2023-06-30 14:28:00,101.58,1.0002
37660,2023-06-30 14:29:00,101.63,1.0002
37661,2023-06-30 14:30:00,101.54,1.0002
37662,2023-06-30 14:31:00,101.35,1.0001
37663,2023-06-30 14:32:00,101.33,1.0001
37664,2023-06-30 14:33:00,101.2,1.0001
37665,2023-06-30 14:34:00,101.25,1.0002
37666,2023-06-30 14:35:00,100.58,1.0001
37667,2023-06-30 14:36:00,98.99,1.0002
37668,2023-06-30 14:37:00,98.6,1.0001
37669,2023-06-30 14:38:00,96.39,1.0001
37670,2023-06-30 14:39:00,96.7,1.0002
37671,2023-06-30 14:40:00,97.41,1.0001
37672,2023-06-30 14:41:00,92.46,1.0
37673,2023-06-30 14:42:00,94.74,1.0001
37674,2023-06-30 14:43:00,94.83,1.0
37675,2023-06-30 14:44:00,95.39,1.0
37676,2023-06-30 14:45:00,94.39,1.0
37677,2023-06-30 14:46:00,93.06,1.0001
37678,2023-06-30 14:47:00,90.63,1.0001
37679,2023-06-30 14:48:00,91.79,1.0001
37680,2023-06-30 14:49:00,92.54,1.0001
37681,2023-06-30 14:50:00,91.82,1.0
37682,2023-06-30 14:51:00,93.19,1.0
37683,2023-06-30 14:52:00,94.04,1.0
37684,2023-06-30 14:53:00,94.86,1.0001
37685,2023-06-30 14:54:00,94.13,1.0
37686,2023-06-30 14:55:00,93.68,1.0001
37687,2023-06-30 14:56:00,92.74,1.0
37688,2023-06-30 14:57:00,93.73,1.0001
37689,2023-06-30 14:58:00,94.5,1.0001
37690,2023-06-30 14:59:00,95.06,1.0
37691,2023-06-30 15:00:00,95.12,1.0
37692,2023-06-30 15:01:00,93.94,1.0001
37693,2023-06-30 15:02:00,94.43,1.0
37694,2023-06-30 15:03:00,94.16,1.0
37695,2023-06-30 15:04:00,94.23,1.0
37696,2023-06-30 15:05:00,94.37,1.0
37697,2023-06-30 15:06:00,94.21,1.0
37698,2023-06-30 15:07:00,94.86,1.0
37699,2023-06-30 15:08:00,95.13,1.0001
37700,2023-06-30 15:09:00,94.86,1.0
37701,2023-06-30 15:10:00,94.76,1.0001
37702,2023-06-30 15:11:00,95.03,1.0
37703,2023-06-30 15:12:00,95.31,1.0
37704,2023-06-30 15:13:00,95.96,1.0001
37705,2023-06-30 15:14:00,96.33,1.0
37706,2023-06-30 15:15:00,95.68,1.0
37707,2023-06-30 15:16:00,95.42,1.0
37708,2023-06-30 15:17:00,95.43,1.0001
37709,2023-06-30 15:18:00,95.02,1.0001
37710,2023-06-30 15:19:00,95.0,1.0001
37711,2023-06-30 15:20:00,94.93,1.0
37712,2023-06-30 15:21:00,94.99,1.0001
37713,2023-06-30 15:22:00,95.54,1.0
37714,2023-06-30 15:23:00,96.06,1.0001
37715,2023-06-30 15:24:00,95.69,1.0001
37716,2023-06-30 15:25:00,96.46,1.0
37717,2023-06-30 15:26:00,96.78,1.0001
37718,2023-06-30 15:27:00,96.21,1.0001
37719,2023-06-30 15:28:00,96.04,1.0
37720,2023-06-30 15:29:00,96.36,1.0
37721,2023-06-30 15:30:00,96.08,1.0
37722,2023-06-30 15:31:00,95.94,1.0001
37723,2023-06-30 15:32:00,95.75,1.0001
37724,2023-06-30 15:33:00,96.67,1.0
37725,2023-06-30 15:34:00,97.27,1.0001
37726,2023-06-30 15:35:00,96.94,1.0001
37727,2023-06-30 15:36:00,96.97,1.0
37728,2023-06-30 15:37:00,97.01,1.0
37729,2023-06-30 15:38:00,97.05,1.0001
37730,2023-06-30 15:39:00,97.32,1.0001
37731,2023-06-30 15:40:00,97.07,1.0
37732,2023-06-30 15:41:00,96.7,1.0
37733,2023-06-30 15:42:00,96.4,1.0001
37734,2023-06-30 15:43:00,96.47,1.0
37735,2023-06-30 15:44:00,96.52,1.0
37736,2023-06-30 15:45:00,96.72,1.0
37737,2023-06-30 15:46:00,96.5,1.0
37738,2023-06-30 15:47:00,96.12,1.0
37739,2023-06-30 15:48:00,96.12,1.0
37740,2023-06-30 15:49:00,95.88,1.0001
37741,2023-06-30 15:50:00,96.38,1.0001
37742,2023-06-30 15:51:00,96.67,1.0001
37743,2023-06-30 15:52:00,96.7,1.0001
37744,2023-06-30 15:53:00,96.87,1.0
37745,2023-06-30 15:54:00,96.87,1.0001
37746,2023-06-30 15:55:00,96.77,1.0
37747,2023-06-30 15:56:00,96.55,1.0001
37748,2023-06-30 15:57:00,96.58,1.0001
37749,2023-06-30 15:58:00,96.74,1.0
37750,2023-06-30 15:59:00,96.36,1.0
37751,2023-06-30 16:00:00,96.38,1.0
37752,2023-06-30 16:01:00,96.95,1.0
37753,2023-06-30 16:02:00,97.07,1.0001
37754,2023-06-30 16:03:00,97.24,1.0
37755,2023-06-30 16:04:00,97.45,1.0001
37756,2023-06-30 16:05:00,97.04,1.0001
37757,2023-06-30 16:06:00,97.17,1.0
37758,2023-06-30 16:07:00,97.2,1.0001
37759,2023-06-30 16:08:00,97.55,1.0
37760,2023-06-30 16:09:00,97.31,1.0001
37761,2023-06-30 16:10:00,97.25,1.0001
37762,2023-06-30 16:11:00,97.16,1.0
37763,2023-06-30 16:12:00,97.29,1.0001
37764,2023-06-30 16:13:00,97.26,1.0
37765,2023-06-30 16:14:00,97.26,1.0
37766,2023-06-30 16:15:00,97.0,1.0
37767,2023-06-30 16:16:00,96.86,1.0001
37768,2023-06-30 16:17:00,97.07,1.0001
37769,2023-06-30 16:18:00,97.14,1.0001
37770,2023-06-30 16:19:00,97.16,1.0001
37771,2023-06-30 16:20:00,97.03,1.0001
37772,2023-06-30 16:21:00,97.04,1.0
37773,2023-06-30 16:22:00,97.29,1.0
37774,2023-06-30 16:23:00,96.93,1.0
37775,2023-06-30 16:24:00,96.63,1.0001
37776,2023-06-30 16:25:00,96.64,1.0001
37777,2023-06-30 16:26:00,96.5,1.0
37778,2023-06-30 16:27:00,96.54,1.0001
37779,2023-06-30 16:28:00,96.35,1.0001
37780,2023-06-30 16:29:00,96.58,0.9999
37781,2023-06-30 16:30:00,96.18,0.9999
37782,2023-06-30 16:31:00,96.4,0.9999
37783,2023-06-30 16:32:00,96.56,1.0
37784,2023-06-30 16:33:00,96.61,1.0
37785,2023-06-30 16:34:00,96.53,0.9999
37786,2023-06-30 16:35:00,96.18,0.9999
37787,2023-06-30 16:36:00,96.38,1.0
37788,2023-06-30 16:37:00,96.39,0.9999
37789,2023-06-30 16:38:00,96.48,1.0
37790,2023-06-30 16:39:00,96.43,1.0
37791,2023-06-30 16:40:00,96.16,0.9999
37792,2023-06-30 16:41:00,96.14,0.9999
37793,2023-06-30 16:42:00,96.34,0.9999
37794,2023-06-30 16:43:00,96.45,1.0
37795,2023-06-30 16:44:00,96.65,1.0001
37796,2023-06-30 16:45:00,96.71,1.0001
37797,2023-06-30 16:46:00,97.24,1.0001
37798,2023-06-30 16:47:00,96.9,1.0
37799,2023-06-30 16:48:00,96.87,1.0001
37800,2023-06-30 16:49:00,96.88,1.0
37801,2023-06-30 16:50:00,96.76,1.0001
37802,2023-06-30 16:51:00,96.73,1.0001
37803,2023-06-30 16:52:00,97.12,1.0
37804,2023-06-30 16:53:00,96.98,1.0001
37805,2023-06-30 16:54:00,96.94,1.0
37806,2023-06-30 16:55:00,97.08,1.0
37807,2023-06-30 16:56:00,97.51,1.0001
37808,2023-06-30 16:57:00,97.67,1.0001
37809,2023-06-30 16:58:00,97.45,1.0001
37810,2023-06-30 16:59:00,97.44,1.0001
37811,2023-06-30 17:00:00,97.25,1.0
37812,2023-06-30 17:01:00,97.36,1.0001
37813,2023-06-30 17:02:00,97.83,1.0
37814,2023-06-30 17:03:00,97.41,1.0
37815,2023-06-30 17:04:00,97.24,1.0001
37816,2023-06-30 17:05:00,96.93,1.0
37817,2023-06-30 17:06:00,96.49,1.0
37818,2023-06-30 17:07:00,96.61,1.0
37819,2023-06-30 17:08:00,96.6,1.0001
37820,2023-06-30 17:09:00,96.82,1.0
37821,2023-06-30 17:10:00,96.94,1.0001
37822,2023-06-30 17:11:00,97.11,1.0
37823,2023-06-30 17:12:00,97.0,1.0
37824,2023-06-30 17:13:00,97.1,1.0001
37825,2023-06-30 17:14:00,97.24,1.0
37826,2023-06-30 17:15:00,97.48,1.0
37827,2023-06-30 17:16:00,97.57,1.0
37828,2023-06-30 17:17:00,97.74,1.0
37829,2023-06-30 17:18:00,97.8,1.0001
37830,2023-06-30 17:19:00,97.94,1.0001
37831,2023-06-30 17:20:00,97.99,1.0001
37832,2023-06-30 17:21:00,97.96,1.0001
37833,2023-06-30 17:22:00,98.79,1.0001
37834,2023-06-30 17:23:00,98.68,1.0001
37835,2023-06-30 17:24:00,99.18,1.0001
37836,2023-06-30 17:25:00,99.58,1.0001
37837,2023-06-30 17:26:00,99.86,1.0001
37838,2023-06-30 17:27:00,99.78,1.0001
37839,2023-06-30 17:28:00,100.52,1.0001
37840,2023-06-30 17:29:00,100.6,1.0
37841,2023-06-30 17:30:00,100.64,1.0001
37842,2023-06-30 17:31:00,101.0,1.0
37843,2023-06-30 17:32:00,102.14,1.0001
37844,2023-06-30 17:33:00,102.98,1.0
37845,2023-06-30 17:34:00,104.66,1.0001
37846,2023-06-30 17:35:00,105.13,1.0
37847,2023-06-30 17:36:00,105.11,1.0
37848,2023-06-30 17:37:00,105.98,1.0
37849,2023-06-30 17:38:00,107.89,1.0001
37850,2023-06-30 17:39:00,107.85,1.0001
37851,2023-06-30 17:40:00,109.0,1.0
37852,2023-06-30 17:41:00,108.19,1.0
37853,2023-06-30 17:42:00,108.5,1.0001
37854,2023-06-30 17:43:00,108.16,1.0001
37855,2023-06-30 17:44:00,107.98,1.0
37856,2023-06-30 17:45:00,108.19,0.9999
37857,2023-06-30 17:46:00,107.3,0.9999
37858,2023-06-30 17:47:00,108.06,1.0
37859,2023-06-30 17:48:00,109.18,1.0
37860,2023-06-30 17:49:00,109.09,1.0
37861,2023-06-30 17:50:00,109.13,0.9999
37862,2023-06-30 17:51:00,109.0,1.0
37863,2023-06-30 17:52:00,109.13,1.0
37864,2023-06-30 17:53:00,108.85,1.0
37865,2023-06-30 17:54:00,109.35,1.0
37866,2023-06-30 17:55:00,108.87,0.9999
37867,2023-06-30 17:56:00,108.61,0.9999
37868,2023-06-30 17:57:00,108.66,1.0
37869,2023-06-30 17:58:00,108.23,0.9999
37870,2023-06-30 17:59:00,108.17,0.9999
37871,2023-06-30 18:00:00,108.4,1.0
37872,2023-06-30 18:01:00,109.29,0.9999
37873,2023-06-30 18:02:00,109.21,1.0
37874,2023-06-30 18:03:00,110.34,0.9999
37875,2023-06-30 18:04:00,111.02,0.9999
37876,2023-06-30 18:05:00,111.22,0.9999
37877,2023-06-30 18:06:00,110.42,1.0
37878,2023-06-30 18:07:00,110.52,0.9999
37879,2023-06-30 18:08:00,110.87,1.0
37880,2023-06-30 18:09:00,109.77,0.9999
37881,2023-06-30 18:10:00,109.8,0.9999
37882,2023-06-30 18:11:00,109.44,1.0
37883,2023-06-30 18:12:00,109.44,0.9999
37884,2023-06-30 18:13:00,109.61,0.9999
37885,2023-06-30 18:14:00,109.55,1.0
37886,2023-06-30 18:15:00,110.07,1.0
37887,2023-06-30 18:16:00,110.19,0.9999
37888,2023-06-30 18:17:00,110.21,1.0
37889,2023-06-30 18:18:00,110.21,1.0001
37890,2023-06-30 18:19:00,109.79,1.0
37891,2023-06-30 18:20:00,109.65,1.0
37892,2023-06-30 18:21:00,110.57,1.0
37893,2023-06-30 18:22:00,110.43,1.0
37894,2023-06-30 18:23:00,110.44,1.0001
37895,2023-06-30 18:24:00,110.92,1.0
37896,2023-06-30 18:25:00,111.03,1.0001
37897,2023-06-30 18:26:00,111.07,1.0001
37898,2023-06-30 18:27:00,110.57,1.0
37899,2023-06-30 18:28:00,109.33,1.0
37900,2023-06-30 18:29:00,109.11,1.0
37901,2023-06-30 18:30:00,108.78,1.0
37902,2023-06-30 18:31:00,109.05,1.0
37903,2023-06-30 18:32:00,109.07,1.0001
37904,2023-06-30 18:33:00,109.17,1.0
37905,2023-06-30 18:34:00,108.94,1.0001
37906,2023-06-30 18:35:00,109.03,1.0001
37907,2023-06-30 18:36:00,109.07,1.0
37908,2023-06-30 18:37:00,108.95,1.0
37909,2023-06-30 18:38:00,108.77,1.0
37910,2023-06-30 18:39:00,109.03,1.0001
37911,2023-06-30 18:40:00,109.23,1.0001
37912,2023-06-30 18:41:00,109.34,1.0001
37913,2023-06-30 18:42:00,109.26,1.0001
37914,2023-06-30 18:43:00,109.01,1.0001
37915,2023-06-30 18:44:00,108.94,1.0001
37916,2023-06-30 18:45:00,108.61,1.0001
37917,2023-06-30 18:46:00,108.62,1.0001
37918,2023-06-30 18:47:00,108.38,1.0
37919,2023-06-30 18:48:00,108.33,1.0001
37920,2023-06-30 18:49:00,108.49,1.0
37921,2023-06-30 18:50:00,108.92,1.0
37922,2023-06-30 18:51:00,108.82,1.0001
37923,2023-06-30 18:52:00,108.8,1.0001
37924,2023-06-30 18:53:00,108.53,1.0
37925,2023-06-30 18:54:00,108.63,1.0001
37926,2023-06-30 18:55:00,108.41,1.0
37927,2023-06-30 18:56:00,108.62,1.0001
37928,2023-06-30 18:57:00,108.48,1.0001
37929,2023-06-30 18:58:00,108.17,1.0001
37930,2023-06-30 18:59:00,107.94,1.0001
37931,2023-06-30 19:00:00,108.4,1.0001
37932,2023-06-30 19:01:00,108.43,1.0
37933,2023-06-30 19:02:00,108.38,1.0001
37934,2023-06-30 19:03:00,108.01,1.0
37935,2023-06-30 19:04:00,107.8,1.0
37936,2023-06-30 19:05:00,107.86,1.0001
37937,2023-06-30 19:06:00,107.62,1.0
37938,2023-06-30 19:07:00,107.39,1.0
37939,2023-06-30 19:08:00,106.93,0.9999
37940,2023-06-30 19:09:00,106.16,0.9998
37941,2023-06-30 19:10:00,106.49,0.9999
37942,2023-06-30 19:11:00,106.62,0.9999
37943,2023-06-30 19:12:00,106.98,0.9999
37944,2023-06-30 19:13:00,107.31,0.9999
37945,2023-06-30 19:14:00,107.07,0.9998
37946,2023-06-30 19:15:00,107.0,0.9998
37947,2023-06-30 19:16:00,106.9,1.0001
37948,2023-06-30 19:17:00,107.14,1.0
37949,2023-06-30 19:18:00,107.14,1.0
37950,2023-06-30 19:19:00,106.85,1.0001
37951,2023-06-30 19:20:00,106.91,1.0001
37952,2023-06-30 19:21:00,106.97,1.0001
37953,2023-06-30 19:22:00,107.28,1.0001
37954,2023-06-30 19:23:00,107.07,1.0
37955,2023-06-30 19:24:00,106.89,1.0001
37956,2023-06-30 19:25:00,106.72,1.0001
37957,2023-06-30 19:26:00,106.07,1.0001
37958,2023-06-30 19:27:00,105.91,1.0
37959,2023-06-30 19:28:00,106.16,1.0001
37960,2023-06-30 19:29:00,106.12,1.0
37961,2023-06-30 19:30:00,106.38,1.0001
37962,2023-06-30 19:31:00,106.29,1.0
37963,2023-06-30 19:32:00,106.02,1.0001
37964,2023-06-30 19:33:00,105.85,1.0
37965,2023-06-30 19:34:00,105.87,1.0001
37966,2023-06-30 19:35:00,104.05,1.0
37967,2023-06-30 19:36:00,104.18,1.0
37968,2023-06-30 19:37:00,104.25,1.0
37969,2023-06-30 19:38:00,104.05,1.0
37970,2023-06-30 19:39:00,104.74,1.0001
37971,2023-06-30 19:40:00,104.6,1.0001
37972,2023-06-30 19:41:00,104.3,1.0001
37973,2023-06-30 19:42:00,104.04,1.0001
37974,2023-06-30 19:43:00,103.92,1.0001
37975,2023-06-30 19:44:00,102.86,1.0
37976,2023-06-30 19:45:00,103.51,1.0001
37977,2023-06-30 19:46:00,103.5,1.0001
37978,2023-06-30 19:47:00,103.73,1.0
37979,2023-06-30 19:48:00,103.89,1.0001
37980,2023-06-30 19:49:00,103.92,1.0
37981,2023-06-30 19:50:00,103.9,1.0001
37982,2023-06-30 19:51:00,104.02,1.0
37983,2023-06-30 19:52:00,104.08,1.0
37984,2023-06-30 19:53:00,104.15,1.0
37985,2023-06-30 19:54:00,104.1,1.0001
37986,2023-06-30 19:55:00,103.91,1.0001
37987,2023-06-30 19:56:00,104.0,1.0002
37988,2023-06-30 19:57:00,104.38,1.0001
37989,2023-06-30 19:58:00,104.38,1.0002
37990,2023-06-30 19:59:00,104.5,1.0002
37991,2023-06-30 20:00:00,104.66,1.0002
37992,2023-06-30 20:01:00,104.83,1.0001
37993,2023-06-30 20:02:00,104.67,1.0001
37994,2023-06-30 20:03:00,104.9,1.0001
37995,2023-06-30 20:04:00,105.04,1.0001
37996,2023-06-30 20:05:00,104.56,1.0001
37997,2023-06-30 20:06:00,104.53,1.0001
37998,2023-06-30 20:07:00,105.2,1.0001
37999,2023-06-30 20:08:00,104.78,1.0001
38000,2023-06-30 20:09:00,105.12,1.0001
38001,2023-06-30 20:10:00,104.88,1.0001
38002,2023-06-30 20:11:00,105.02,1.0001
38003,2023-06-30 20:12:00,105.17,1.0001
38004,2023-06-30 20:13:00,105.1,1.0002
38005,2023-06-30 20:14:00,105.06,1.0002
38006,2023-06-30 20:15:00,104.93,1.0002
38007,2023-06-30 20:16:00,105.0,1.0001
38008,2023-06-30 20:17:00,105.05,1.0002
38009,2023-06-30 20:18:00,104.81,1.0002
38010,2023-06-30 20:19:00,105.03,1.0002
38011,2023-06-30 20:20:00,104.84,1.0002
38012,2023-06-30 20:21:00,105.09,1.0001
38013,2023-06-30 20:22:00,105.12,1.0002
38014,2023-06-30 20:23:00,105.06,1.0001
38015,2023-06-30 20:24:00,105.03,1.0001
38016,2023-06-30 20:25:00,105.14,1.0002
38017,2023-06-30 20:26:00,105.16,1.0001
38018,2023-06-30 20:27:00,104.92,1.0001
38019,2023-06-30 20:28:00,104.96,1.0001
38020,2023-06-30 20:29:00,104.94,1.0002
38021,2023-06-30 20:30:00,104.69,1.0001
38022,2023-06-30 20:31:00,104.91,1.0001
38023,2023-06-30 20:32:00,104.89,1.0001
38024,2023-06-30 20:33:00,105.09,1.0002
38025,2023-06-30 20:34:00,105.22,1.0001
38026,2023-06-30 20:35:00,105.5,1.0002
38027,2023-06-30 20:36:00,105.71,1.0001
38028,2023-06-30 20:37:00,106.09,1.0001
38029,2023-06-30 20:38:00,105.93,1.0001
38030,2023-06-30 20:39:00,105.84,1.0001
38031,2023-06-30 20:40:00,105.58,1.0001
38032,2023-06-30 20:41:00,105.71,1.0001
38033,2023-06-30 20:42:00,105.69,1.0002
38034,2023-06-30 20:43:00,105.65,1.0001
38035,2023-06-30 20:44:00,105.76,1.0001
38036,2023-06-30 20:45:00,105.72,1.0001
38037,2023-06-30 20:46:00,105.79,1.0001
38038,2023-06-30 20:47:00,105.98,1.0002
38039,2023-06-30 20:48:00,105.63,1.0001
38040,2023-06-30 20:49:00,105.67,1.0001
38041,2023-06-30 20:50:00,105.72,1.0002
38042,2023-06-30 20:51:00,105.71,1.0001
38043,2023-06-30 20:52:00,105.51,1.0001
38044,2023-06-30 20:53:00,105.51,1.0002
38045,2023-06-30 20:54:00,105.6,1.0001
38046,2023-06-30 20:55:00,105.6,1.0001
38047,2023-06-30 20:56:00,105.6,1.0001
38048,2023-06-30 20:57:00,105.79,1.0001
38049,2023-06-30 20:58:00,105.82,1.0002
38050,2023-06-30 20:59:00,105.39,1.0001
38051,2023-06-30 21:00:00,105.34,1.0001
38052,2023-06-30 21:01:00,105.27,1.0001
38053,2023-06-30 21:02:00,105.48,1.0002
38054,2023-06-30 21:03:00,105.39,1.0002
38055,2023-06-30 21:04:00,105.38,1.0002
38056,2023-06-30 21:05:00,105.68,1.0002
38057,2023-06-30 21:06:00,105.58,1.0002
38058,2023-06-30 21:07:00,105.58,1.0002
38059,2023-06-30 21:08:00,105.67,1.0002
38060,2023-06-30 21:09:00,105.92,1.0001
38061,2023-06-30 21:10:00,105.9,1.0002
38062,2023-06-30 21:11:00,106.04,1.0002
38063,2023-06-30 21:12:00,106.15,1.0002
38064,2023-06-30 21:13:00,106.07,1.0002
38065,2023-06-30 21:14:00,106.1,1.0001
38066,2023-06-30 21:15:00,105.66,1.0001
38067,2023-06-30 21:16:00,105.85,1.0001
38068,2023-06-30 21:17:00,105.96,1.0002
38069,2023-06-30 21:18:00,105.9,1.0002
38070,2023-06-30 21:19:00,106.12,1.0002
38071,2023-06-30 21:20:00,106.53,1.0002
38072,2023-06-30 21:21:00,106.52,1.0002
38073,2023-06-30 21:22:00,106.57,1.0001
38074,2023-06-30 21:23:00,106.49,1.0002
38075,2023-06-30 21:24:00,106.48,1.0001
38076,2023-06-30 21:25:00,106.28,1.0001
38077,2023-06-30 21:26:00,106.64,1.0001
38078,2023-06-30 21:27:00,106.58,1.0001
38079,2023-06-30 21:28:00,106.63,1.0002
38080,2023-06-30 21:29:00,106.68,1.0002
38081,2023-06-30 21:30:00,106.77,1.0001
38082,2023-06-30 21:31:00,106.38,1.0002
38083,2023-06-30 21:32:00,106.93,1.0002
38084,2023-06-30 21:33:00,107.11,1.0002
38085,2023-06-30 21:34:00,106.75,1.0002
38086,2023-06-30 21:35:00,106.71,1.0002
38087,2023-06-30 21:36:00,106.71,1.0002
38088,2023-06-30 21:37:00,106.37,1.0001
38089,2023-06-30 21:38:00,106.5,1.0002
38090,2023-06-30 21:39:00,106.76,1.0001
38091,2023-06-30 21:40:00,106.71,1.0001
38092,2023-06-30 21:41:00,106.64,1.0002
38093,2023-06-30 21:42:00,106.92,1.0002
38094,2023-06-30 21:43:00,106.86,1.0002
38095,2023-06-30 21:44:00,106.99,1.0001
38096,2023-06-30 21:45:00,106.95,1.0002
38097,2023-06-30 21:46:00,106.71,1.0001
38098,2023-06-30 21:47:00,107.05,1.0001
38099,2023-06-30 21:48:00,107.22,1.0001
38100,2023-06-30 21:49:00,107.09,1.0002
38101,2023-06-30 21:50:00,107.31,1.0002
38102,2023-06-30 21:51:00,106.95,1.0001
38103,2023-06-30 21:52:00,107.23,1.0001
38104,2023-06-30 21:53:00,107.25,1.0001
38105,2023-06-30 21:54:00,107.15,1.0001
38106,2023-06-30 21:55:00,107.34,1.0002
38107,2023-06-30 21:56:00,107.47,1.0002
38108,2023-06-30 21:57:00,107.35,1.0001
38109,2023-06-30 21:58:00,107.41,1.0001
38110,2023-06-30 21:59:00,107.31,1.0001
38111,2023-06-30 22:00:00,107.22,1.0002
38112,2023-06-30 22:01:00,106.96,1.0001
38113,2023-06-30 22:02:00,106.94,1.0001
38114,2023-06-30 22:03:00,106.76,1.0001
38115,2023-06-30 22:04:00,106.77,1.0002
38116,2023-06-30 22:05:00,106.71,1.0002
38117,2023-06-30 22:06:00,106.2,1.0002
38118,2023-06-30 22:07:00,105.96,1.0001
38119,2023-06-30 22:08:00,105.85,1.0002
38120,2023-06-30 22:09:00,105.95,1.0002
38121,2023-06-30 22:10:00,105.93,1.0002
38122,2023-06-30 22:11:00,106.22,1.0001
38123,2023-06-30 22:12:00,106.05,1.0002
38124,2023-06-30 22:13:00,106.45,1.0001
38125,2023-06-30 22:14:00,106.25,1.0001
38126,2023-06-30 22:15:00,106.32,1.0001
38127,2023-06-30 22:16:00,106.4,1.0002
38128,2023-06-30 22:17:00,106.52,1.0001
38129,2023-06-30 22:18:00,106.6,1.0002
38130,2023-06-30 22:19:00,106.67,1.0001
38131,2023-06-30 22:20:00,106.88,1.0002
38132,2023-06-30 22:21:00,107.1,1.0001
38133,2023-06-30 22:22:00,107.03,1.0001
38134,2023-06-30 22:23:00,106.93,1.0001
38135,2023-06-30 22:24:00,106.97,1.0002
38136,2023-06-30 22:25:00,107.04,1.0001
38137,2023-06-30 22:26:00,107.01,1.0002
38138,2023-06-30 22:27:00,107.3,1.0001
38139,2023-06-30 22:28:00,107.26,1.0002
38140,2023-06-30 22:29:00,107.28,1.0001
38141,2023-06-30 22:30:00,107.28,1.0002
38142,2023-06-30 22:31:00,107.17,1.0001
38143,2023-06-30 22:32:00,107.4,1.0001
38144,2023-06-30 22:33:00,107.56,1.0002
38145,2023-06-30 22:34:00,107.75,1.0001
38146,2023-06-30 22:35:00,107.7,1.0002
38147,2023-06-30 22:36:00,108.06,1.0001
38148,2023-06-30 22:37:00,107.87,1.0002
38149,2023-06-30 22:38:00,107.72,1.0001
38150,2023-06-30 22:39:00,107.93,1.0001
38151,2023-06-30 22:40:00,107.71,1.0002
38152,2023-06-30 22:41:00,107.56,1.0002
38153,2023-06-30 22:42:00,107.68,1.0001
