,Time,BTCUSDT,BUSDUSDT
34450,2023-06-28 08:44:00,30205.47,0.9998
34451,2023-06-28 08:45:00,30174.39,0.9998
34452,2023-06-28 08:46:00,30185.81,0.9998
34453,2023-06-28 08:47:00,30224.78,0.9999
34454,2023-06-28 08:48:00,30245.76,0.9999
34455,2023-06-28 08:49:00,30252.01,0.9998
34456,2023-06-28 08:50:00,30237.58,0.9999
34457,2023-06-28 08:51:00,30199.99,0.9998
34458,2023-06-28 08:52:00,30185.98,0.9998
34459,2023-06-28 08:53:00,30195.75,0.9999
34460,2023-06-28 08:54:00,30198.2,0.9999
34461,2023-06-28 08:55:00,30205.99,0.9998
34462,2023-06-28 08:56:00,30198.0,0.9998
34463,2023-06-28 08:57:00,30188.82,0.9998
34464,2023-06-28 08:58:00,30185.99,0.9998
34465,2023-06-28 08:59:00,30186.13,0.9998
34466,2023-06-28 09:00:00,30167.93,0.9998
34467,2023-06-28 09:01:00,30185.99,0.9998
34468,2023-06-28 09:02:00,30218.89,0.9998
34469,2023-06-28 09:03:00,30212.02,0.9999
34470,2023-06-28 09:04:00,30170.02,0.9998
34471,2023-06-28 09:05:00,30190.28,0.9998
34472,2023-06-28 09:06:00,30200.05,0.9999
34473,2023-06-28 09:07:00,30212.0,0.9998
34474,2023-06-28 09:08:00,30220.44,0.9998
34475,2023-06-28 09:09:00,30196.63,0.9998
34476,2023-06-28 09:10:00,30191.15,0.9998
34477,2023-06-28 09:11:00,30173.14,0.9998
34478,2023-06-28 09:12:00,30185.99,0.9998
34479,2023-06-28 09:13:00,30175.01,0.9998
34480,2023-06-28 09:14:00,30183.99,0.9998
34481,2023-06-28 09:15:00,30179.53,0.9998
34482,2023-06-28 09:16:00,30197.01,0.9998
34483,2023-06-28 09:17:00,30218.57,0.9999
34484,2023-06-28 09:18:00,30230.71,0.9998
34485,2023-06-28 09:19:00,30252.38,0.9998
34486,2023-06-28 09:20:00,30250.0,0.9998
34487,2023-06-28 09:21:00,30242.0,0.9998
34488,2023-06-28 09:22:00,30241.81,0.9999
34489,2023-06-28 09:23:00,30241.8,0.9999
34490,2023-06-28 09:24:00,30253.92,0.9998
34491,2023-06-28 09:25:00,30258.87,0.9998
34492,2023-06-28 09:26:00,30260.01,0.9998
34493,2023-06-28 09:27:00,30261.14,0.9998
34494,2023-06-28 09:28:00,30261.13,0.9998
34495,2023-06-28 09:29:00,30265.07,0.9998
34496,2023-06-28 09:30:00,30250.06,0.9999
34497,2023-06-28 09:31:00,30247.16,0.9998
34498,2023-06-28 09:32:00,30253.25,0.9999
34499,2023-06-28 09:33:00,30247.12,0.9999
34500,2023-06-28 09:34:00,30245.78,0.9998
34501,2023-06-28 09:35:00,30229.73,0.9998
34502,2023-06-28 09:36:00,30225.77,0.9998
34503,2023-06-28 09:37:00,30210.73,0.9999
34504,2023-06-28 09:38:00,30218.64,0.9999
34505,2023-06-28 09:39:00,30218.65,0.9998
34506,2023-06-28 09:40:00,30240.0,0.9999
34507,2023-06-28 09:41:00,30238.67,0.9998
34508,2023-06-28 09:42:00,30225.55,0.9998
34509,2023-06-28 09:43:00,30229.01,0.9999
34510,2023-06-28 09:44:00,30230.05,0.9998
34511,2023-06-28 09:45:00,30240.0,0.9999
34512,2023-06-28 09:46:00,30240.01,0.9998
34513,2023-06-28 09:47:00,30223.93,0.9998
34514,2023-06-28 09:48:00,30228.95,0.9998
34515,2023-06-28 09:49:00,30240.0,0.9999
34516,2023-06-28 09:50:00,30249.16,0.9999
34517,2023-06-28 09:51:00,30252.42,0.9998
34518,2023-06-28 09:52:00,30257.74,0.9999
34519,2023-06-28 09:53:00,30257.74,0.9998
34520,2023-06-28 09:54:00,30260.76,0.9998
34521,2023-06-28 09:55:00,30260.8,0.9998
34522,2023-06-28 09:56:00,30262.21,0.9999
34523,2023-06-28 09:57:00,30263.13,0.9999
34524,2023-06-28 09:58:00,30280.8,0.9998
34525,2023-06-28 09:59:00,30278.0,0.9998
34526,2023-06-28 10:00:00,30261.4,0.9998
34527,2023-06-28 10:01:00,30263.99,0.9999
34528,2023-06-28 10:02:00,30255.31,0.9999
34529,2023-06-28 10:03:00,30250.8,0.9998
34530,2023-06-28 10:04:00,30250.81,0.9998
34531,2023-06-28 10:05:00,30236.0,0.9998
34532,2023-06-28 10:06:00,30237.42,0.9999
34533,2023-06-28 10:07:00,30237.42,0.9998
34534,2023-06-28 10:08:00,30237.27,0.9998
34535,2023-06-28 10:09:00,30239.81,0.9999
34536,2023-06-28 10:10:00,30245.69,0.9999
34537,2023-06-28 10:11:00,30248.42,0.9998
34538,2023-06-28 10:12:00,30248.01,0.9998
34539,2023-06-28 10:13:00,30246.0,0.9999
34540,2023-06-28 10:14:00,30248.17,0.9999
34541,2023-06-28 10:15:00,30261.34,0.9998
34542,2023-06-28 10:16:00,30264.17,0.9998
34543,2023-06-28 10:17:00,30264.16,0.9998
34544,2023-06-28 10:18:00,30268.73,0.9998
34545,2023-06-28 10:19:00,30272.97,0.9998
34546,2023-06-28 10:20:00,30271.99,0.9999
34547,2023-06-28 10:21:00,30272.8,0.9998
34548,2023-06-28 10:22:00,30280.01,0.9998
34549,2023-06-28 10:23:00,30281.66,0.9998
34550,2023-06-28 10:24:00,30283.41,0.9999
34551,2023-06-28 10:25:00,30289.89,0.9998
34552,2023-06-28 10:26:00,30316.01,0.9998
34553,2023-06-28 10:27:00,30320.17,0.9999
34554,2023-06-28 10:28:00,30314.01,0.9998
34555,2023-06-28 10:29:00,30318.43,0.9999
34556,2023-06-28 10:30:00,30308.0,0.9998
34557,2023-06-28 10:31:00,30306.04,0.9998
34558,2023-06-28 10:32:00,30315.13,0.9999
34559,2023-06-28 10:33:00,30323.99,1.0
34560,2023-06-28 10:34:00,30321.0,0.9999
34561,2023-06-28 10:35:00,30316.15,1.0
34562,2023-06-28 10:36:00,30317.59,0.9999
34563,2023-06-28 10:37:00,30317.6,0.9999
34564,2023-06-28 10:38:00,30318.24,1.0
34565,2023-06-28 10:39:00,30313.07,1.0
34566,2023-06-28 10:40:00,30316.31,1.0
34567,2023-06-28 10:41:00,30315.18,1.0
34568,2023-06-28 10:42:00,30315.19,1.0
34569,2023-06-28 10:43:00,30315.19,0.9999
34570,2023-06-28 10:44:00,30320.36,1.0
34571,2023-06-28 10:45:00,30320.85,1.0
34572,2023-06-28 10:46:00,30315.84,1.0
34573,2023-06-28 10:47:00,30303.56,1.0
34574,2023-06-28 10:48:00,30297.42,1.0
34575,2023-06-28 10:49:00,30299.4,0.9999
34576,2023-06-28 10:50:00,30285.15,0.9999
34577,2023-06-28 10:51:00,30288.75,1.0
34578,2023-06-28 10:52:00,30288.64,1.0
34579,2023-06-28 10:53:00,30288.47,1.0
34580,2023-06-28 10:54:00,30294.51,0.9999
34581,2023-06-28 10:55:00,30305.39,0.9999
34582,2023-06-28 10:56:00,30297.2,0.9999
34583,2023-06-28 10:57:00,30297.2,1.0
34584,2023-06-28 10:58:00,30311.62,0.9999
34585,2023-06-28 10:59:00,30304.42,0.9999
34586,2023-06-28 11:00:00,30308.01,0.9999
34587,2023-06-28 11:01:00,30310.0,0.9999
34588,2023-06-28 11:02:00,30290.0,0.9999
34589,2023-06-28 11:03:00,30290.01,1.0
34590,2023-06-28 11:04:00,30291.99,0.9999
34591,2023-06-28 11:05:00,30282.0,0.9999
34592,2023-06-28 11:06:00,30297.56,0.9999
34593,2023-06-28 11:07:00,30297.86,0.9999
34594,2023-06-28 11:08:00,30312.61,0.9999
34595,2023-06-28 11:09:00,30312.59,0.9999
34596,2023-06-28 11:10:00,30301.37,0.9999
34597,2023-06-28 11:11:00,30301.99,1.0
34598,2023-06-28 11:12:00,30292.63,0.9999
34599,2023-06-28 11:13:00,30292.63,1.0
34600,2023-06-28 11:14:00,30292.93,1.0
34601,2023-06-28 11:15:00,30294.41,1.0
34602,2023-06-28 11:16:00,30307.06,0.9999
34603,2023-06-28 11:17:00,30300.08,0.9999
34604,2023-06-28 11:18:00,30300.11,0.9999
34605,2023-06-28 11:19:00,30300.09,0.9999
34606,2023-06-28 11:20:00,30300.08,1.0
34607,2023-06-28 11:21:00,30305.94,0.9999
34608,2023-06-28 11:22:00,30299.83,0.9999
34609,2023-06-28 11:23:00,30297.11,1.0
34610,2023-06-28 11:24:00,30308.01,1.0
34611,2023-06-28 11:25:00,30319.92,0.9999
34612,2023-06-28 11:26:00,30324.38,0.9999
34613,2023-06-28 11:27:00,30327.63,0.9999
34614,2023-06-28 11:28:00,30316.0,1.0
34615,2023-06-28 11:29:00,30314.01,1.0
34616,2023-06-28 11:30:00,30313.98,1.0
34617,2023-06-28 11:31:00,30315.0,1.0
34618,2023-06-28 11:32:00,30327.2,1.0
34619,2023-06-28 11:33:00,30339.1,0.9999
34620,2023-06-28 11:34:00,30339.95,0.9999
34621,2023-06-28 11:35:00,30332.01,0.9999
34622,2023-06-28 11:36:00,30330.01,0.9999
34623,2023-06-28 11:37:00,30327.18,1.0
34624,2023-06-28 11:38:00,30325.69,0.9999
34625,2023-06-28 11:39:00,30321.99,1.0
34626,2023-06-28 11:40:00,30321.99,0.9999
34627,2023-06-28 11:41:00,30321.99,0.9999
34628,2023-06-28 11:42:00,30329.99,0.9999
34629,2023-06-28 11:43:00,30319.84,0.9999
34630,2023-06-28 11:44:00,30319.83,0.9999
34631,2023-06-28 11:45:00,30323.75,1.0
34632,2023-06-28 11:46:00,30321.21,0.9999
34633,2023-06-28 11:47:00,30331.33,0.9999
34634,2023-06-28 11:48:00,30336.08,0.9999
34635,2023-06-28 11:49:00,30334.56,0.9999
34636,2023-06-28 11:50:00,30335.63,1.0
34637,2023-06-28 11:51:00,30335.01,1.0
34638,2023-06-28 11:52:00,30328.03,0.9999
34639,2023-06-28 11:53:00,30316.48,1.0
34640,2023-06-28 11:54:00,30319.62,1.0
34641,2023-06-28 11:55:00,30337.71,0.9999
34642,2023-06-28 11:56:00,30337.72,1.0
34643,2023-06-28 11:57:00,30333.42,1.0
34644,2023-06-28 11:58:00,30332.82,0.9999
34645,2023-06-28 11:59:00,30337.62,1.0
34646,2023-06-28 12:00:00,30351.04,1.0
34647,2023-06-28 12:01:00,30356.29,1.0
34648,2023-06-28 12:02:00,30356.3,1.0
34649,2023-06-28 12:03:00,30341.1,0.9999
34650,2023-06-28 12:04:00,30341.11,0.9999
34651,2023-06-28 12:05:00,30341.03,1.0
34652,2023-06-28 12:06:00,30348.97,0.9999
34653,2023-06-28 12:07:00,30352.89,0.9999
34654,2023-06-28 12:08:00,30347.73,1.0
34655,2023-06-28 12:09:00,30340.1,0.9999
34656,2023-06-28 12:10:00,30345.06,0.9999
34657,2023-06-28 12:11:00,30345.06,1.0
34658,2023-06-28 12:12:00,30338.44,0.9999
34659,2023-06-28 12:13:00,30338.29,0.9999
34660,2023-06-28 12:14:00,30341.99,1.0
34661,2023-06-28 12:15:00,30348.0,0.9999
34662,2023-06-28 12:16:00,30343.27,0.9999
34663,2023-06-28 12:17:00,30343.28,0.9999
34664,2023-06-28 12:18:00,30346.33,0.9999
34665,2023-06-28 12:19:00,30353.1,1.0
34666,2023-06-28 12:20:00,30352.0,0.9999
34667,2023-06-28 12:21:00,30351.18,1.0
34668,2023-06-28 12:22:00,30344.31,0.9999
34669,2023-06-28 12:23:00,30336.17,1.0
34670,2023-06-28 12:24:00,30334.3,0.9999
34671,2023-06-28 12:25:00,30336.19,0.9999
34672,2023-06-28 12:26:00,30348.01,0.9999
34673,2023-06-28 12:27:00,30343.67,1.0
34674,2023-06-28 12:28:00,30349.43,1.0
34675,2023-06-28 12:29:00,30344.51,0.9999
34676,2023-06-28 12:30:00,30330.48,0.9999
34677,2023-06-28 12:31:00,30326.33,0.9999
34678,2023-06-28 12:32:00,30337.99,0.9999
34679,2023-06-28 12:33:00,30328.0,0.9999
34680,2023-06-28 12:34:00,30331.92,0.9999
34681,2023-06-28 12:35:00,30335.52,1.0
34682,2023-06-28 12:36:00,30339.82,0.9999
34683,2023-06-28 12:37:00,30338.61,0.9999
34684,2023-06-28 12:38:00,30354.71,0.9999
34685,2023-06-28 12:39:00,30355.34,0.9999
34686,2023-06-28 12:40:00,30355.33,0.9999
34687,2023-06-28 12:41:00,30364.6,0.9999
34688,2023-06-28 12:42:00,30356.77,1.0
34689,2023-06-28 12:43:00,30360.0,0.9999
34690,2023-06-28 12:44:00,30363.33,1.0
34691,2023-06-28 12:45:00,30360.0,0.9999
34692,2023-06-28 12:46:00,30363.34,0.9999
34693,2023-06-28 12:47:00,30382.0,1.0
34694,2023-06-28 12:48:00,30383.49,1.0
34695,2023-06-28 12:49:00,30380.8,0.9999
34696,2023-06-28 12:50:00,30378.2,1.0
34697,2023-06-28 12:51:00,30359.91,0.9999
34698,2023-06-28 12:52:00,30343.01,0.9999
34699,2023-06-28 12:53:00,30347.99,0.9999
34700,2023-06-28 12:54:00,30343.02,0.9999
34701,2023-06-28 12:55:00,30339.79,1.0
34702,2023-06-28 12:56:00,30339.85,0.9999
34703,2023-06-28 12:57:00,30330.02,1.0
34704,2023-06-28 12:58:00,30319.99,1.0
34705,2023-06-28 12:59:00,30310.73,0.9999
34706,2023-06-28 13:00:00,30308.0,0.9999
34707,2023-06-28 13:01:00,30297.02,0.9999
34708,2023-06-28 13:02:00,30299.81,1.0
34709,2023-06-28 13:03:00,30288.94,0.9999
34710,2023-06-28 13:04:00,30299.02,0.9999
34711,2023-06-28 13:05:00,30282.53,1.0
34712,2023-06-28 13:06:00,30281.0,1.0
34713,2023-06-28 13:07:00,30288.0,0.9999
34714,2023-06-28 13:08:00,30297.12,1.0
34715,2023-06-28 13:09:00,30290.84,1.0
34716,2023-06-28 13:10:00,30284.27,1.0
34717,2023-06-28 13:11:00,30280.0,1.0
34718,2023-06-28 13:12:00,30277.16,1.0
34719,2023-06-28 13:13:00,30272.97,0.9999
34720,2023-06-28 13:14:00,30275.72,1.0
34721,2023-06-28 13:15:00,30273.83,0.9999
34722,2023-06-28 13:16:00,30279.67,1.0
34723,2023-06-28 13:17:00,30279.99,0.9999
34724,2023-06-28 13:18:00,30275.28,0.9999
34725,2023-06-28 13:19:00,30269.83,0.9999
34726,2023-06-28 13:20:00,30270.09,1.0
34727,2023-06-28 13:21:00,30217.98,0.9999
34728,2023-06-28 13:22:00,30220.7,1.0
34729,2023-06-28 13:23:00,30215.63,0.9999
34730,2023-06-28 13:24:00,30226.71,0.9999
34731,2023-06-28 13:25:00,30244.0,1.0
34732,2023-06-28 13:26:00,30239.01,1.0
34733,2023-06-28 13:27:00,30276.45,1.0
34734,2023-06-28 13:28:00,30327.99,0.9999
34735,2023-06-28 13:29:00,30337.2,0.9999
34736,2023-06-28 13:30:00,30333.93,0.9999
34737,2023-06-28 13:31:00,30314.0,1.0
34738,2023-06-28 13:32:00,30306.63,0.9999
34739,2023-06-28 13:33:00,30368.97,1.0
34740,2023-06-28 13:34:00,30354.01,0.9999
34741,2023-06-28 13:35:00,30324.0,0.9999
34742,2023-06-28 13:36:00,30294.38,0.9999
34743,2023-06-28 13:37:00,30275.03,0.9999
34744,2023-06-28 13:38:00,30260.0,0.9999
34745,2023-06-28 13:39:00,30154.02,0.9999
34746,2023-06-28 13:40:00,30191.01,1.0
34747,2023-06-28 13:41:00,30139.79,0.9999
34748,2023-06-28 13:42:00,30131.63,0.9999
34749,2023-06-28 13:43:00,30157.29,0.9999
34750,2023-06-28 13:44:00,30156.75,0.9999
34751,2023-06-28 13:45:00,30194.0,0.9999
34752,2023-06-28 13:46:00,30185.21,1.0
34753,2023-06-28 13:47:00,30186.8,1.0
34754,2023-06-28 13:48:00,30189.88,1.0
34755,2023-06-28 13:49:00,30182.57,0.9999
34756,2023-06-28 13:50:00,30180.22,0.9999
34757,2023-06-28 13:51:00,30189.87,0.9999
34758,2023-06-28 13:52:00,30171.06,0.9999
34759,2023-06-28 13:53:00,30154.0,0.9999
34760,2023-06-28 13:54:00,30123.76,0.9999
34761,2023-06-28 13:55:00,30090.21,0.9999
34762,2023-06-28 13:56:00,30046.2,0.9999
34763,2023-06-28 13:57:00,30068.01,0.9999
34764,2023-06-28 13:58:00,30116.99,0.9999
34765,2023-06-28 13:59:00,30101.99,1.0
34766,2023-06-28 14:00:00,30122.0,1.0
34767,2023-06-28 14:01:00,30120.02,1.0
34768,2023-06-28 14:02:00,30117.87,0.9999
34769,2023-06-28 14:03:00,30056.53,0.9999
34770,2023-06-28 14:04:00,30038.47,1.0
34771,2023-06-28 14:05:00,30066.01,0.9999
34772,2023-06-28 14:06:00,30071.46,0.9999
34773,2023-06-28 14:07:00,30055.16,0.9999
34774,2023-06-28 14:08:00,30094.98,0.9999
34775,2023-06-28 14:09:00,30085.99,1.0
34776,2023-06-28 14:10:00,30106.74,0.9999
34777,2023-06-28 14:11:00,30136.8,0.9999
34778,2023-06-28 14:12:00,30157.81,0.9999
34779,2023-06-28 14:13:00,30153.54,0.9999
34780,2023-06-28 14:14:00,30176.06,0.9999
34781,2023-06-28 14:15:00,30141.96,0.9999
34782,2023-06-28 14:16:00,30186.99,1.0
34783,2023-06-28 14:17:00,30176.0,0.9999
34784,2023-06-28 14:18:00,30159.99,0.9999
34785,2023-06-28 14:19:00,30151.56,1.0
34786,2023-06-28 14:20:00,30172.0,1.0
34787,2023-06-28 14:21:00,30182.03,0.9999
34788,2023-06-28 14:22:00,30183.0,0.9999
34789,2023-06-28 14:23:00,30193.99,0.9999
34790,2023-06-28 14:24:00,30193.83,0.9998
34791,2023-06-28 14:25:00,30180.03,0.9998
34792,2023-06-28 14:26:00,30184.01,0.9998
34793,2023-06-28 14:27:00,30191.63,0.9998
34794,2023-06-28 14:28:00,30184.98,0.9998
34795,2023-06-28 14:29:00,30168.22,0.9999
34796,2023-06-28 14:30:00,30180.0,0.9998
34797,2023-06-28 14:31:00,30187.41,0.9998
34798,2023-06-28 14:32:00,30183.18,0.9998
34799,2023-06-28 14:33:00,30204.61,0.9999
34800,2023-06-28 14:34:00,30209.99,0.9998
34801,2023-06-28 14:35:00,30184.99,0.9999
34802,2023-06-28 14:36:00,30166.98,0.9999
34803,2023-06-28 14:37:00,30179.56,0.9998
34804,2023-06-28 14:38:00,30162.59,0.9998
34805,2023-06-28 14:39:00,30180.0,0.9999
34806,2023-06-28 14:40:00,30182.57,0.9999
34807,2023-06-28 14:41:00,30185.74,0.9999
34808,2023-06-28 14:42:00,30172.98,0.9998
34809,2023-06-28 14:43:00,30171.06,0.9999
34810,2023-06-28 14:44:00,30140.79,0.9998
34811,2023-06-28 14:45:00,30080.34,0.9999
34812,2023-06-28 14:46:00,30077.63,0.9998
34813,2023-06-28 14:47:00,30132.95,0.9998
34814,2023-06-28 14:48:00,30182.01,0.9998
34815,2023-06-28 14:49:00,30116.17,0.9998
34816,2023-06-28 14:50:00,30099.99,0.9998
34817,2023-06-28 14:51:00,30114.77,0.9998
34818,2023-06-28 14:52:00,30145.44,0.9999
34819,2023-06-28 14:53:00,30127.56,0.9998
34820,2023-06-28 14:54:00,30158.0,0.9998
34821,2023-06-28 14:55:00,30144.22,0.9998
34822,2023-06-28 14:56:00,30142.22,0.9998
34823,2023-06-28 14:57:00,30172.46,0.9998
34824,2023-06-28 14:58:00,30194.0,0.9998
34825,2023-06-28 14:59:00,30202.34,0.9998
34826,2023-06-28 15:00:00,30184.0,0.9999
34827,2023-06-28 15:01:00,30262.02,0.9999
34828,2023-06-28 15:02:00,30233.65,0.9999
34829,2023-06-28 15:03:00,30212.2,0.9998
34830,2023-06-28 15:04:00,30173.15,0.9998
34831,2023-06-28 15:05:00,30156.22,0.9998
34832,2023-06-28 15:06:00,30168.02,0.9998
34833,2023-06-28 15:07:00,30192.47,0.9998
34834,2023-06-28 15:08:00,30223.49,0.9998
34835,2023-06-28 15:09:00,30204.0,0.9998
34836,2023-06-28 15:10:00,30195.45,0.9999
34837,2023-06-28 15:11:00,30222.35,0.9999
34838,2023-06-28 15:12:00,30181.28,0.9998
34839,2023-06-28 15:13:00,30169.0,0.9999
34840,2023-06-28 15:14:00,30179.99,0.9998
34841,2023-06-28 15:15:00,30219.35,0.9998
34842,2023-06-28 15:16:00,30210.01,0.9998
34843,2023-06-28 15:17:00,30226.0,0.9999
34844,2023-06-28 15:18:00,30257.56,0.9998
34845,2023-06-28 15:19:00,30252.0,0.9999
34846,2023-06-28 15:20:00,30264.0,0.9998
34847,2023-06-28 15:21:00,30270.72,0.9998
34848,2023-06-28 15:22:00,30267.76,0.9998
34849,2023-06-28 15:23:00,30239.19,0.9998
34850,2023-06-28 15:24:00,30244.38,0.9998
34851,2023-06-28 15:25:00,30233.67,0.9998
34852,2023-06-28 15:26:00,30261.97,0.9999
34853,2023-06-28 15:27:00,30256.31,0.9998
34854,2023-06-28 15:28:00,30260.01,0.9998
34855,2023-06-28 15:29:00,30275.64,0.9999
34856,2023-06-28 15:30:00,30256.0,0.9999
34857,2023-06-28 15:31:00,30273.99,0.9998
34858,2023-06-28 15:32:00,30315.0,0.9998
34859,2023-06-28 15:33:00,30334.54,0.9998
34860,2023-06-28 15:34:00,30350.0,0.9999
34861,2023-06-28 15:35:00,30367.28,0.9999
34862,2023-06-28 15:36:00,30369.98,0.9999
34863,2023-06-28 15:37:00,30424.23,0.9998
34864,2023-06-28 15:38:00,30428.0,0.9999
34865,2023-06-28 15:39:00,30430.25,0.9998
34866,2023-06-28 15:40:00,30396.32,0.9999
34867,2023-06-28 15:41:00,30460.91,0.9998
34868,2023-06-28 15:42:00,30482.0,0.9999
34869,2023-06-28 15:43:00,30446.61,0.9999
34870,2023-06-28 15:44:00,30460.56,0.9999
34871,2023-06-28 15:45:00,30427.24,0.9998
34872,2023-06-28 15:46:00,30413.04,0.9999
34873,2023-06-28 15:47:00,30391.97,0.9998
34874,2023-06-28 15:48:00,30392.0,0.9999
34875,2023-06-28 15:49:00,30406.01,0.9999
34876,2023-06-28 15:50:00,30388.53,0.9999
34877,2023-06-28 15:51:00,30378.45,0.9999
34878,2023-06-28 15:52:00,30377.89,0.9999
34879,2023-06-28 15:53:00,30367.99,0.9998
34880,2023-06-28 15:54:00,30405.54,0.9999
34881,2023-06-28 15:55:00,30374.0,0.9999
34882,2023-06-28 15:56:00,30356.23,0.9998
34883,2023-06-28 15:57:00,30352.85,0.9998
34884,2023-06-28 15:58:00,30345.68,0.9999
34885,2023-06-28 15:59:00,30316.0,0.9999
34886,2023-06-28 16:00:00,30321.99,0.9998
34887,2023-06-28 16:01:00,30298.98,0.9999
34888,2023-06-28 16:02:00,30327.9,0.9999
34889,2023-06-28 16:03:00,30302.03,0.9999
34890,2023-06-28 16:04:00,30295.64,0.9999
34891,2023-06-28 16:05:00,30335.21,0.9998
34892,2023-06-28 16:06:00,30359.85,0.9999
34893,2023-06-28 16:07:00,30376.02,0.9999
34894,2023-06-28 16:08:00,30390.03,0.9998
34895,2023-06-28 16:09:00,30389.59,0.9999
34896,2023-06-28 16:10:00,30413.72,0.9999
34897,2023-06-28 16:11:00,30350.0,0.9999
34898,2023-06-28 16:12:00,30345.65,0.9999
34899,2023-06-28 16:13:00,30315.0,0.9998
34900,2023-06-28 16:14:00,30319.99,0.9999
34901,2023-06-28 16:15:00,30347.46,0.9998
34902,2023-06-28 16:16:00,30368.0,0.9999
34903,2023-06-28 16:17:00,30382.49,0.9999
34904,2023-06-28 16:18:00,30372.63,0.9998
34905,2023-06-28 16:19:00,30382.2,0.9999
34906,2023-06-28 16:20:00,30388.52,0.9998
34907,2023-06-28 16:21:00,30373.14,0.9998
34908,2023-06-28 16:22:00,30373.14,0.9999
34909,2023-06-28 16:23:00,30359.22,0.9998
34910,2023-06-28 16:24:00,30368.01,0.9999
34911,2023-06-28 16:25:00,30371.33,0.9998
34912,2023-06-28 16:26:00,30375.01,0.9998
34913,2023-06-28 16:27:00,30366.0,0.9998
34914,2023-06-28 16:28:00,30382.0,0.9999
34915,2023-06-28 16:29:00,30375.01,0.9998
34916,2023-06-28 16:30:00,30399.79,0.9999
34917,2023-06-28 16:31:00,30390.67,0.9998
34918,2023-06-28 16:32:00,30401.11,0.9999
34919,2023-06-28 16:33:00,30397.01,0.9999
34920,2023-06-28 16:34:00,30395.99,0.9999
34921,2023-06-28 16:35:00,30408.36,0.9998
34922,2023-06-28 16:36:00,30408.07,0.9998
34923,2023-06-28 16:37:00,30432.3,0.9998
34924,2023-06-28 16:38:00,30449.78,0.9999
34925,2023-06-28 16:39:00,30432.18,0.9998
34926,2023-06-28 16:40:00,30435.09,0.9999
34927,2023-06-28 16:41:00,30442.0,0.9998
34928,2023-06-28 16:42:00,30440.01,0.9998
34929,2023-06-28 16:43:00,30415.72,0.9998
34930,2023-06-28 16:44:00,30415.47,0.9999
34931,2023-06-28 16:45:00,30413.05,0.9998
34932,2023-06-28 16:46:00,30429.99,0.9999
34933,2023-06-28 16:47:00,30410.96,0.9999
34934,2023-06-28 16:48:00,30408.0,0.9999
34935,2023-06-28 16:49:00,30392.78,0.9999
34936,2023-06-28 16:50:00,30394.39,0.9998
34937,2023-06-28 16:51:00,30400.62,0.9998
34938,2023-06-28 16:52:00,30399.27,0.9998
34939,2023-06-28 16:53:00,30393.34,0.9998
34940,2023-06-28 16:54:00,30400.0,0.9999
34941,2023-06-28 16:55:00,30391.92,0.9999
34942,2023-06-28 16:56:00,30399.98,0.9999
34943,2023-06-28 16:57:00,30400.0,0.9999
34944,2023-06-28 16:58:00,30407.78,0.9999
34945,2023-06-28 16:59:00,30411.06,0.9999
34946,2023-06-28 17:00:00,30417.33,0.9998
34947,2023-06-28 17:01:00,30417.34,0.9999
34948,2023-06-28 17:02:00,30421.34,0.9999
34949,2023-06-28 17:03:00,30442.98,0.9998
34950,2023-06-28 17:04:00,30444.86,0.9998
34951,2023-06-28 17:05:00,30432.19,0.9998
34952,2023-06-28 17:06:00,30446.23,0.9999
34953,2023-06-28 17:07:00,30424.0,0.9998
34954,2023-06-28 17:08:00,30439.99,0.9999
34955,2023-06-28 17:09:00,30438.0,0.9999
34956,2023-06-28 17:10:00,30433.67,0.9998
34957,2023-06-28 17:11:00,30456.5,0.9999
34958,2023-06-28 17:12:00,30458.42,0.9998
34959,2023-06-28 17:13:00,30445.72,0.9999
34960,2023-06-28 17:14:00,30434.52,0.9998
34961,2023-06-28 17:15:00,30422.9,0.9998
34962,2023-06-28 17:16:00,30402.0,0.9999
34963,2023-06-28 17:17:00,30393.84,0.9998
34964,2023-06-28 17:18:00,30373.96,0.9998
34965,2023-06-28 17:19:00,30385.99,0.9999
34966,2023-06-28 17:20:00,30406.91,0.9999
34967,2023-06-28 17:21:00,30395.49,0.9999
34968,2023-06-28 17:22:00,30409.91,0.9998
34969,2023-06-28 17:23:00,30412.9,0.9998
34970,2023-06-28 17:24:00,30401.4,0.9998
34971,2023-06-28 17:25:00,30375.19,0.9998
34972,2023-06-28 17:26:00,30369.43,0.9998
34973,2023-06-28 17:27:00,30360.0,0.9999
34974,2023-06-28 17:28:00,30350.0,0.9999
34975,2023-06-28 17:29:00,30372.21,0.9999
34976,2023-06-28 17:30:00,30362.45,0.9998
34977,2023-06-28 17:31:00,30350.98,0.9998
34978,2023-06-28 17:32:00,30363.76,0.9998
34979,2023-06-28 17:33:00,30364.01,0.9999
34980,2023-06-28 17:34:00,30340.01,0.9998
34981,2023-06-28 17:35:00,30337.9,0.9999
34982,2023-06-28 17:36:00,30328.24,0.9998
34983,2023-06-28 17:37:00,30339.91,0.9998
34984,2023-06-28 17:38:00,30325.99,0.9998
34985,2023-06-28 17:39:00,30326.58,0.9998
34986,2023-06-28 17:40:00,30320.0,0.9998
34987,2023-06-28 17:41:00,30325.99,0.9999
34988,2023-06-28 17:42:00,30317.15,0.9998
34989,2023-06-28 17:43:00,30312.64,0.9999
34990,2023-06-28 17:44:00,30307.61,0.9998
