,Time,ETHUSDT,BCHUSDT
18811,2023-06-17 12:23:00,1739.28,106.9
18812,2023-06-17 12:24:00,1741.08,106.9
18813,2023-06-17 12:25:00,1741.09,107.0
18814,2023-06-17 12:26:00,1740.39,107.0
18815,2023-06-17 12:27:00,1740.82,106.8
18816,2023-06-17 12:28:00,1740.68,106.8
18817,2023-06-17 12:29:00,1740.49,106.9
18818,2023-06-17 12:30:00,1742.07,107.0
18819,2023-06-17 12:31:00,1741.77,107.0
18820,2023-06-17 12:32:00,1741.14,106.9
18821,2023-06-17 12:33:00,1742.45,106.8
18822,2023-06-17 12:34:00,1741.86,106.9
18823,2023-06-17 12:35:00,1741.23,106.9
18824,2023-06-17 12:36:00,1740.44,106.9
18825,2023-06-17 12:37:00,1738.81,106.7
18826,2023-06-17 12:38:00,1739.05,106.7
18827,2023-06-17 12:39:00,1738.16,106.7
18828,2023-06-17 12:40:00,1738.8,106.7
18829,2023-06-17 12:41:00,1738.64,106.8
18830,2023-06-17 12:42:00,1738.99,106.8
18831,2023-06-17 12:43:00,1740.25,107.0
18832,2023-06-17 12:44:00,1739.79,106.9
18833,2023-06-17 12:45:00,1739.84,107.0
18834,2023-06-17 12:46:00,1740.81,107.1
18835,2023-06-17 12:47:00,1740.68,106.9
18836,2023-06-17 12:48:00,1740.78,107.0
18837,2023-06-17 12:49:00,1740.69,106.9
18838,2023-06-17 12:50:00,1741.43,107.0
18839,2023-06-17 12:51:00,1740.87,107.0
18840,2023-06-17 12:52:00,1741.22,107.0
18841,2023-06-17 12:53:00,1740.9,107.0
18842,2023-06-17 12:54:00,1741.08,106.9
18843,2023-06-17 12:55:00,1740.72,106.9
18844,2023-06-17 12:56:00,1740.72,106.9
18845,2023-06-17 12:57:00,1740.3,106.9
18846,2023-06-17 12:58:00,1739.64,106.9
18847,2023-06-17 12:59:00,1738.41,106.9
18848,2023-06-17 13:00:00,1738.55,106.9
18849,2023-06-17 13:01:00,1736.13,106.8
18850,2023-06-17 13:02:00,1736.49,106.9
18851,2023-06-17 13:03:00,1736.8,107.0
18852,2023-06-17 13:04:00,1736.24,107.0
18853,2023-06-17 13:05:00,1733.64,107.0
18854,2023-06-17 13:06:00,1735.63,107.1
18855,2023-06-17 13:07:00,1737.6,107.2
18856,2023-06-17 13:08:00,1737.22,107.2
18857,2023-06-17 13:09:00,1737.11,107.2
18858,2023-06-17 13:10:00,1737.95,107.0
18859,2023-06-17 13:11:00,1739.87,107.1
18860,2023-06-17 13:12:00,1738.91,107.1
18861,2023-06-17 13:13:00,1739.38,107.2
18862,2023-06-17 13:14:00,1739.52,107.2
18863,2023-06-17 13:15:00,1738.87,107.1
18864,2023-06-17 13:16:00,1738.65,107.0
18865,2023-06-17 13:17:00,1738.72,107.0
18866,2023-06-17 13:18:00,1739.07,107.1
18867,2023-06-17 13:19:00,1739.83,107.0
18868,2023-06-17 13:20:00,1740.24,107.0
18869,2023-06-17 13:21:00,1740.31,107.1
18870,2023-06-17 13:22:00,1740.39,107.1
18871,2023-06-17 13:23:00,1741.0,107.2
18872,2023-06-17 13:24:00,1740.77,107.1
18873,2023-06-17 13:25:00,1739.56,107.1
18874,2023-06-17 13:26:00,1739.57,107.2
18875,2023-06-17 13:27:00,1740.21,107.2
18876,2023-06-17 13:28:00,1739.91,107.3
18877,2023-06-17 13:29:00,1740.16,107.2
18878,2023-06-17 13:30:00,1740.35,107.2
18879,2023-06-17 13:31:00,1739.87,107.2
18880,2023-06-17 13:32:00,1739.94,107.2
18881,2023-06-17 13:33:00,1739.06,107.2
18882,2023-06-17 13:34:00,1739.37,107.2
18883,2023-06-17 13:35:00,1740.39,107.1
18884,2023-06-17 13:36:00,1739.71,107.1
18885,2023-06-17 13:37:00,1740.01,107.1
18886,2023-06-17 13:38:00,1739.44,107.0
18887,2023-06-17 13:39:00,1739.71,107.0
18888,2023-06-17 13:40:00,1739.65,107.0
18889,2023-06-17 13:41:00,1739.04,107.0
18890,2023-06-17 13:42:00,1739.99,107.0
18891,2023-06-17 13:43:00,1739.61,107.0
18892,2023-06-17 13:44:00,1739.45,107.0
18893,2023-06-17 13:45:00,1739.7,107.0
18894,2023-06-17 13:46:00,1739.79,107.1
18895,2023-06-17 13:47:00,1739.3,107.0
18896,2023-06-17 13:48:00,1739.0,107.0
18897,2023-06-17 13:49:00,1739.03,107.0
18898,2023-06-17 13:50:00,1739.43,106.9
18899,2023-06-17 13:51:00,1737.74,106.9
18900,2023-06-17 13:52:00,1737.36,106.8
18901,2023-06-17 13:53:00,1737.97,106.8
18902,2023-06-17 13:54:00,1738.34,106.8
18903,2023-06-17 13:55:00,1739.09,106.9
18904,2023-06-17 13:56:00,1738.75,106.9
18905,2023-06-17 13:57:00,1739.12,106.9
18906,2023-06-17 13:58:00,1739.21,106.9
18907,2023-06-17 13:59:00,1739.64,106.8
18908,2023-06-17 14:00:00,1739.51,106.9
18909,2023-06-17 14:01:00,1739.26,106.9
18910,2023-06-17 14:02:00,1739.25,107.0
18911,2023-06-17 14:03:00,1739.96,107.0
18912,2023-06-17 14:04:00,1740.03,107.0
18913,2023-06-17 14:05:00,1740.14,107.0
18914,2023-06-17 14:06:00,1739.55,107.0
18915,2023-06-17 14:07:00,1739.55,107.0
18916,2023-06-17 14:08:00,1740.12,107.0
18917,2023-06-17 14:09:00,1740.14,107.0
18918,2023-06-17 14:10:00,1739.69,106.9
18919,2023-06-17 14:11:00,1741.52,107.0
18920,2023-06-17 14:12:00,1742.22,107.1
18921,2023-06-17 14:13:00,1741.32,107.1
18922,2023-06-17 14:14:00,1741.4,107.1
18923,2023-06-17 14:15:00,1741.33,107.0
18924,2023-06-17 14:16:00,1740.82,106.9
18925,2023-06-17 14:17:00,1740.82,106.9
18926,2023-06-17 14:18:00,1740.84,107.0
18927,2023-06-17 14:19:00,1740.84,107.0
18928,2023-06-17 14:20:00,1740.83,107.0
18929,2023-06-17 14:21:00,1741.08,107.0
18930,2023-06-17 14:22:00,1741.84,106.9
18931,2023-06-17 14:23:00,1741.63,106.9
18932,2023-06-17 14:24:00,1741.64,106.9
18933,2023-06-17 14:25:00,1741.47,107.0
18934,2023-06-17 14:26:00,1741.32,106.9
18935,2023-06-17 14:27:00,1741.33,106.9
18936,2023-06-17 14:28:00,1741.02,106.9
18937,2023-06-17 14:29:00,1741.23,106.9
18938,2023-06-17 14:30:00,1741.16,106.9
18939,2023-06-17 14:31:00,1741.36,106.9
18940,2023-06-17 14:32:00,1741.37,106.9
18941,2023-06-17 14:33:00,1741.36,106.9
18942,2023-06-17 14:34:00,1741.4,106.9
18943,2023-06-17 14:35:00,1741.31,106.8
18944,2023-06-17 14:36:00,1741.38,106.8
18945,2023-06-17 14:37:00,1742.11,106.9
18946,2023-06-17 14:38:00,1741.93,106.9
18947,2023-06-17 14:39:00,1741.72,106.9
18948,2023-06-17 14:40:00,1741.91,106.9
18949,2023-06-17 14:41:00,1741.83,107.0
18950,2023-06-17 14:42:00,1741.24,107.0
18951,2023-06-17 14:43:00,1741.29,107.0
18952,2023-06-17 14:44:00,1741.39,107.0
18953,2023-06-17 14:45:00,1740.82,107.0
18954,2023-06-17 14:46:00,1740.81,107.0
18955,2023-06-17 14:47:00,1741.18,107.0
18956,2023-06-17 14:48:00,1741.66,107.0
18957,2023-06-17 14:49:00,1741.69,107.0
18958,2023-06-17 14:50:00,1742.09,107.0
18959,2023-06-17 14:51:00,1742.08,107.0
18960,2023-06-17 14:52:00,1741.37,107.0
18961,2023-06-17 14:53:00,1739.6,106.9
18962,2023-06-17 14:54:00,1739.81,106.9
18963,2023-06-17 14:55:00,1739.36,106.8
18964,2023-06-17 14:56:00,1739.78,106.8
18965,2023-06-17 14:57:00,1739.87,106.9
18966,2023-06-17 14:58:00,1739.88,106.9
18967,2023-06-17 14:59:00,1739.81,106.9
18968,2023-06-17 15:00:00,1739.7,106.9
18969,2023-06-17 15:01:00,1739.81,106.9
18970,2023-06-17 15:02:00,1738.26,106.7
18971,2023-06-17 15:03:00,1738.03,106.7
18972,2023-06-17 15:04:00,1738.84,106.7
18973,2023-06-17 15:05:00,1739.1,106.7
18974,2023-06-17 15:06:00,1739.12,106.7
18975,2023-06-17 15:07:00,1738.75,106.7
18976,2023-06-17 15:08:00,1738.75,106.7
18977,2023-06-17 15:09:00,1739.24,106.7
18978,2023-06-17 15:10:00,1739.26,106.8
18979,2023-06-17 15:11:00,1739.59,106.8
18980,2023-06-17 15:12:00,1739.13,106.7
18981,2023-06-17 15:13:00,1739.05,106.7
18982,2023-06-17 15:14:00,1738.52,106.8
18983,2023-06-17 15:15:00,1736.49,106.7
18984,2023-06-17 15:16:00,1736.65,106.6
18985,2023-06-17 15:17:00,1736.74,106.6
18986,2023-06-17 15:18:00,1736.74,106.4
18987,2023-06-17 15:19:00,1736.01,106.4
18988,2023-06-17 15:20:00,1736.01,106.5
18989,2023-06-17 15:21:00,1736.29,106.5
18990,2023-06-17 15:22:00,1735.99,106.5
18991,2023-06-17 15:23:00,1736.9,106.5
18992,2023-06-17 15:24:00,1736.6,106.6
18993,2023-06-17 15:25:00,1736.34,106.6
18994,2023-06-17 15:26:00,1735.15,106.5
18995,2023-06-17 15:27:00,1733.43,106.3
18996,2023-06-17 15:28:00,1733.48,106.3
18997,2023-06-17 15:29:00,1733.2,106.3
18998,2023-06-17 15:30:00,1734.68,106.4
18999,2023-06-17 15:31:00,1733.6,106.3
19000,2023-06-17 15:32:00,1734.31,106.3
19001,2023-06-17 15:33:00,1734.25,106.4
19002,2023-06-17 15:34:00,1734.31,106.4
19003,2023-06-17 15:35:00,1734.27,106.4
19004,2023-06-17 15:36:00,1734.72,106.4
19005,2023-06-17 15:37:00,1734.38,106.5
19006,2023-06-17 15:38:00,1734.04,106.5
19007,2023-06-17 15:39:00,1734.04,106.4
19008,2023-06-17 15:40:00,1734.35,106.5
19009,2023-06-17 15:41:00,1733.39,106.5
19010,2023-06-17 15:42:00,1734.8,106.4
19011,2023-06-17 15:43:00,1734.45,106.3
19012,2023-06-17 15:44:00,1735.75,106.3
19013,2023-06-17 15:45:00,1735.83,106.3
19014,2023-06-17 15:46:00,1735.95,106.4
19015,2023-06-17 15:47:00,1736.2,106.5
19016,2023-06-17 15:48:00,1735.93,106.6
19017,2023-06-17 15:49:00,1735.87,106.6
19018,2023-06-17 15:50:00,1735.78,106.7
19019,2023-06-17 15:51:00,1735.78,106.7
19020,2023-06-17 15:52:00,1735.51,106.6
19021,2023-06-17 15:53:00,1735.15,106.6
19022,2023-06-17 15:54:00,1734.96,106.6
19023,2023-06-17 15:55:00,1735.0,106.6
19024,2023-06-17 15:56:00,1734.99,106.6
19025,2023-06-17 15:57:00,1735.0,106.5
19026,2023-06-17 15:58:00,1735.0,106.5
19027,2023-06-17 15:59:00,1735.0,106.5
19028,2023-06-17 16:00:00,1734.58,106.5
19029,2023-06-17 16:01:00,1735.44,106.5
19030,2023-06-17 16:02:00,1736.29,106.7
19031,2023-06-17 16:03:00,1736.3,106.7
19032,2023-06-17 16:04:00,1735.71,106.7
19033,2023-06-17 16:05:00,1734.99,106.7
19034,2023-06-17 16:06:00,1735.17,106.7
19035,2023-06-17 16:07:00,1735.03,106.7
19036,2023-06-17 16:08:00,1734.84,106.7
19037,2023-06-17 16:09:00,1735.09,106.7
19038,2023-06-17 16:10:00,1735.01,106.7
19039,2023-06-17 16:11:00,1735.02,106.7
19040,2023-06-17 16:12:00,1735.02,106.7
19041,2023-06-17 16:13:00,1733.67,106.7
19042,2023-06-17 16:14:00,1733.61,106.5
19043,2023-06-17 16:15:00,1733.66,106.6
19044,2023-06-17 16:16:00,1729.04,106.6
19045,2023-06-17 16:17:00,1729.63,106.6
19046,2023-06-17 16:18:00,1729.05,106.6
19047,2023-06-17 16:19:00,1730.23,106.6
19048,2023-06-17 16:20:00,1733.82,106.8
19049,2023-06-17 16:21:00,1734.16,106.9
19050,2023-06-17 16:22:00,1733.94,106.8
19051,2023-06-17 16:23:00,1732.7,106.8
19052,2023-06-17 16:24:00,1731.45,106.7
19053,2023-06-17 16:25:00,1733.15,106.7
19054,2023-06-17 16:26:00,1735.0,106.8
19055,2023-06-17 16:27:00,1733.71,106.8
19056,2023-06-17 16:28:00,1733.4,106.6
19057,2023-06-17 16:29:00,1732.97,106.6
19058,2023-06-17 16:30:00,1734.35,106.7
19059,2023-06-17 16:31:00,1734.91,106.8
19060,2023-06-17 16:32:00,1733.65,106.7
19061,2023-06-17 16:33:00,1731.66,106.7
19062,2023-06-17 16:34:00,1730.96,106.5
19063,2023-06-17 16:35:00,1730.84,106.5
19064,2023-06-17 16:36:00,1729.01,106.5
19065,2023-06-17 16:37:00,1727.69,106.4
19066,2023-06-17 16:38:00,1728.52,106.5
19067,2023-06-17 16:39:00,1728.73,106.6
19068,2023-06-17 16:40:00,1728.67,106.5
19069,2023-06-17 16:41:00,1728.64,106.5
19070,2023-06-17 16:42:00,1728.54,106.6
19071,2023-06-17 16:43:00,1728.92,106.6
19072,2023-06-17 16:44:00,1728.27,106.5
19073,2023-06-17 16:45:00,1729.07,106.5
19074,2023-06-17 16:46:00,1730.52,106.6
19075,2023-06-17 16:47:00,1728.75,106.5
19076,2023-06-17 16:48:00,1729.35,106.5
19077,2023-06-17 16:49:00,1729.53,106.5
19078,2023-06-17 16:50:00,1729.87,106.5
19079,2023-06-17 16:51:00,1728.93,106.5
19080,2023-06-17 16:52:00,1729.19,106.5
19081,2023-06-17 16:53:00,1727.8,106.5
19082,2023-06-17 16:54:00,1727.77,106.5
19083,2023-06-17 16:55:00,1728.11,106.5
19084,2023-06-17 16:56:00,1727.97,106.5
19085,2023-06-17 16:57:00,1728.58,106.5
19086,2023-06-17 16:58:00,1728.5,106.5
19087,2023-06-17 16:59:00,1727.88,106.5
19088,2023-06-17 17:00:00,1728.41,106.4
19089,2023-06-17 17:01:00,1728.07,106.4
19090,2023-06-17 17:02:00,1728.43,106.5
19091,2023-06-17 17:03:00,1727.49,106.4
19092,2023-06-17 17:04:00,1727.31,106.3
19093,2023-06-17 17:05:00,1727.0,106.2
19094,2023-06-17 17:06:00,1725.6,106.2
19095,2023-06-17 17:07:00,1725.54,106.2
19096,2023-06-17 17:08:00,1727.28,106.3
19097,2023-06-17 17:09:00,1727.17,106.3
19098,2023-06-17 17:10:00,1728.82,106.5
19099,2023-06-17 17:11:00,1729.63,106.4
19100,2023-06-17 17:12:00,1729.96,106.5
19101,2023-06-17 17:13:00,1729.97,106.6
19102,2023-06-17 17:14:00,1729.82,106.6
19103,2023-06-17 17:15:00,1730.97,106.6
19104,2023-06-17 17:16:00,1731.07,106.6
19105,2023-06-17 17:17:00,1732.13,106.6
19106,2023-06-17 17:18:00,1731.1,106.6
19107,2023-06-17 17:19:00,1731.27,106.6
19108,2023-06-17 17:20:00,1730.76,106.5
19109,2023-06-17 17:21:00,1730.51,106.6
19110,2023-06-17 17:22:00,1729.93,106.6
19111,2023-06-17 17:23:00,1730.71,106.6
19112,2023-06-17 17:24:00,1730.89,106.6
19113,2023-06-17 17:25:00,1730.64,106.5
19114,2023-06-17 17:26:00,1730.64,106.6
19115,2023-06-17 17:27:00,1730.73,106.6
19116,2023-06-17 17:28:00,1730.48,106.6
19117,2023-06-17 17:29:00,1730.81,106.6
19118,2023-06-17 17:30:00,1730.83,106.6
19119,2023-06-17 17:31:00,1731.19,106.7
19120,2023-06-17 17:32:00,1731.61,106.7
19121,2023-06-17 17:33:00,1731.49,106.5
19122,2023-06-17 17:34:00,1731.37,106.5
19123,2023-06-17 17:35:00,1731.07,106.5
19124,2023-06-17 17:36:00,1731.16,106.6
19125,2023-06-17 17:37:00,1731.78,106.6
19126,2023-06-17 17:38:00,1731.84,106.7
19127,2023-06-17 17:39:00,1730.83,106.8
19128,2023-06-17 17:40:00,1731.37,106.8
19129,2023-06-17 17:41:00,1731.39,106.7
19130,2023-06-17 17:42:00,1731.27,106.7
19131,2023-06-17 17:43:00,1730.92,106.8
19132,2023-06-17 17:44:00,1730.67,106.8
19133,2023-06-17 17:45:00,1729.17,106.7
19134,2023-06-17 17:46:00,1728.98,106.7
19135,2023-06-17 17:47:00,1728.71,106.7
19136,2023-06-17 17:48:00,1729.07,106.7
19137,2023-06-17 17:49:00,1729.11,106.8
19138,2023-06-17 17:50:00,1729.67,106.7
19139,2023-06-17 17:51:00,1729.67,106.7
19140,2023-06-17 17:52:00,1729.67,106.8
19141,2023-06-17 17:53:00,1730.35,106.9
19142,2023-06-17 17:54:00,1730.35,106.8
19143,2023-06-17 17:55:00,1729.63,106.8
19144,2023-06-17 17:56:00,1729.8,106.8
19145,2023-06-17 17:57:00,1730.41,106.8
19146,2023-06-17 17:58:00,1730.55,106.9
19147,2023-06-17 17:59:00,1730.08,106.8
19148,2023-06-17 18:00:00,1730.05,106.9
19149,2023-06-17 18:01:00,1730.07,106.9
19150,2023-06-17 18:02:00,1730.99,106.9
19151,2023-06-17 18:03:00,1730.47,106.9
19152,2023-06-17 18:04:00,1730.42,106.8
19153,2023-06-17 18:05:00,1730.01,106.7
19154,2023-06-17 18:06:00,1730.26,106.7
19155,2023-06-17 18:07:00,1730.54,106.8
19156,2023-06-17 18:08:00,1730.01,106.8
19157,2023-06-17 18:09:00,1730.02,106.8
19158,2023-06-17 18:10:00,1729.2,106.9
19159,2023-06-17 18:11:00,1729.01,106.8
19160,2023-06-17 18:12:00,1729.38,106.8
19161,2023-06-17 18:13:00,1729.38,106.9
19162,2023-06-17 18:14:00,1729.41,106.9
19163,2023-06-17 18:15:00,1729.14,106.7
19164,2023-06-17 18:16:00,1729.15,106.8
19165,2023-06-17 18:17:00,1729.74,106.9
19166,2023-06-17 18:18:00,1729.0,106.9
19167,2023-06-17 18:19:00,1729.01,106.8
19168,2023-06-17 18:20:00,1729.08,106.8
19169,2023-06-17 18:21:00,1729.23,106.8
19170,2023-06-17 18:22:00,1728.84,106.9
19171,2023-06-17 18:23:00,1728.85,106.8
19172,2023-06-17 18:24:00,1728.84,106.9
19173,2023-06-17 18:25:00,1728.8,106.8
19174,2023-06-17 18:26:00,1728.8,106.8
19175,2023-06-17 18:27:00,1729.74,106.9
19176,2023-06-17 18:28:00,1729.8,106.9
19177,2023-06-17 18:29:00,1729.86,106.8
19178,2023-06-17 18:30:00,1729.86,106.8
19179,2023-06-17 18:31:00,1729.32,106.7
19180,2023-06-17 18:32:00,1729.01,106.7
19181,2023-06-17 18:33:00,1729.07,106.8
19182,2023-06-17 18:34:00,1729.06,106.9
19183,2023-06-17 18:35:00,1728.23,106.8
19184,2023-06-17 18:36:00,1726.48,106.7
19185,2023-06-17 18:37:00,1726.52,106.6
19186,2023-06-17 18:38:00,1725.12,106.6
19187,2023-06-17 18:39:00,1724.91,106.5
19188,2023-06-17 18:40:00,1726.69,106.6
19189,2023-06-17 18:41:00,1723.31,106.6
19190,2023-06-17 18:42:00,1724.8,106.5
19191,2023-06-17 18:43:00,1724.78,106.5
19192,2023-06-17 18:44:00,1725.23,106.6
19193,2023-06-17 18:45:00,1724.73,106.7
19194,2023-06-17 18:46:00,1725.01,106.6
19195,2023-06-17 18:47:00,1725.2,106.7
19196,2023-06-17 18:48:00,1723.7,106.7
19197,2023-06-17 18:49:00,1723.17,106.6
19198,2023-06-17 18:50:00,1723.35,106.6
19199,2023-06-17 18:51:00,1722.82,106.5
19200,2023-06-17 18:52:00,1722.36,106.6
19201,2023-06-17 18:53:00,1721.89,106.6
19202,2023-06-17 18:54:00,1721.93,106.5
19203,2023-06-17 18:55:00,1723.1,106.5
19204,2023-06-17 18:56:00,1722.88,106.5
19205,2023-06-17 18:57:00,1723.11,106.5
19206,2023-06-17 18:58:00,1723.75,106.5
19207,2023-06-17 18:59:00,1723.93,106.6
19208,2023-06-17 19:00:00,1723.87,106.5
19209,2023-06-17 19:01:00,1724.17,106.6
19210,2023-06-17 19:02:00,1724.35,106.6
19211,2023-06-17 19:03:00,1724.71,106.7
19212,2023-06-17 19:04:00,1725.45,106.7
19213,2023-06-17 19:05:00,1727.22,106.9
19214,2023-06-17 19:06:00,1726.74,106.8
19215,2023-06-17 19:07:00,1726.79,106.9
19216,2023-06-17 19:08:00,1726.16,106.8
19217,2023-06-17 19:09:00,1726.16,106.7
19218,2023-06-17 19:10:00,1726.0,106.9
19219,2023-06-17 19:11:00,1726.21,106.8
19220,2023-06-17 19:12:00,1726.25,106.7
19221,2023-06-17 19:13:00,1726.38,106.7
19222,2023-06-17 19:14:00,1726.77,106.7
19223,2023-06-17 19:15:00,1726.79,106.8
19224,2023-06-17 19:16:00,1726.73,106.8
19225,2023-06-17 19:17:00,1726.23,106.9
19226,2023-06-17 19:18:00,1727.02,106.8
19227,2023-06-17 19:19:00,1726.71,106.8
19228,2023-06-17 19:20:00,1727.05,106.7
19229,2023-06-17 19:21:00,1727.04,106.8
19230,2023-06-17 19:22:00,1726.77,106.7
19231,2023-06-17 19:23:00,1726.77,106.7
19232,2023-06-17 19:24:00,1726.72,106.6
19233,2023-06-17 19:25:00,1726.78,106.6
19234,2023-06-17 19:26:00,1726.88,106.7
19235,2023-06-17 19:27:00,1726.88,106.7
19236,2023-06-17 19:28:00,1726.88,106.7
19237,2023-06-17 19:29:00,1726.88,106.8
19238,2023-06-17 19:30:00,1726.89,106.8
19239,2023-06-17 19:31:00,1727.04,106.8
19240,2023-06-17 19:32:00,1727.7,106.8
19241,2023-06-17 19:33:00,1731.24,106.9
19242,2023-06-17 19:34:00,1730.15,107.0
19243,2023-06-17 19:35:00,1729.15,106.9
19244,2023-06-17 19:36:00,1729.07,106.8
19245,2023-06-17 19:37:00,1729.42,106.8
19246,2023-06-17 19:38:00,1729.11,106.8
19247,2023-06-17 19:39:00,1728.91,106.9
19248,2023-06-17 19:40:00,1729.49,106.9
19249,2023-06-17 19:41:00,1729.6,106.8
19250,2023-06-17 19:42:00,1729.6,106.8
19251,2023-06-17 19:43:00,1730.31,106.9
19252,2023-06-17 19:44:00,1730.63,107.0
19253,2023-06-17 19:45:00,1729.31,106.8
19254,2023-06-17 19:46:00,1729.92,106.9
19255,2023-06-17 19:47:00,1729.73,107.0
19256,2023-06-17 19:48:00,1729.83,107.0
19257,2023-06-17 19:49:00,1730.12,106.9
19258,2023-06-17 19:50:00,1730.24,106.9
19259,2023-06-17 19:51:00,1731.03,107.0
19260,2023-06-17 19:52:00,1731.03,107.0
19261,2023-06-17 19:53:00,1731.61,107.0
19262,2023-06-17 19:54:00,1731.69,107.0
19263,2023-06-17 19:55:00,1730.88,107.0
19264,2023-06-17 19:56:00,1730.88,106.9
19265,2023-06-17 19:57:00,1731.05,106.9
19266,2023-06-17 19:58:00,1730.41,106.9
19267,2023-06-17 19:59:00,1730.58,106.8
19268,2023-06-17 20:00:00,1729.96,106.8
19269,2023-06-17 20:01:00,1729.94,106.8
19270,2023-06-17 20:02:00,1729.52,106.8
19271,2023-06-17 20:03:00,1729.53,106.8
19272,2023-06-17 20:04:00,1729.11,106.9
19273,2023-06-17 20:05:00,1727.66,106.9
19274,2023-06-17 20:06:00,1728.2,106.8
19275,2023-06-17 20:07:00,1728.78,106.8
19276,2023-06-17 20:08:00,1728.69,106.8
19277,2023-06-17 20:09:00,1728.69,106.8
19278,2023-06-17 20:10:00,1728.66,106.8
19279,2023-06-17 20:11:00,1728.78,106.8
19280,2023-06-17 20:12:00,1728.94,106.8
19281,2023-06-17 20:13:00,1728.94,106.8
19282,2023-06-17 20:14:00,1728.93,106.8
19283,2023-06-17 20:15:00,1728.98,106.8
19284,2023-06-17 20:16:00,1728.16,106.8
19285,2023-06-17 20:17:00,1728.08,106.9
19286,2023-06-17 20:18:00,1727.96,106.8
19287,2023-06-17 20:19:00,1728.07,106.8
19288,2023-06-17 20:20:00,1728.1,106.8
19289,2023-06-17 20:21:00,1728.1,106.8
19290,2023-06-17 20:22:00,1728.24,106.9
19291,2023-06-17 20:23:00,1728.24,106.9
19292,2023-06-17 20:24:00,1728.23,106.9
19293,2023-06-17 20:25:00,1728.29,106.9
19294,2023-06-17 20:26:00,1728.3,106.9
19295,2023-06-17 20:27:00,1728.36,106.9
19296,2023-06-17 20:28:00,1728.75,106.9
19297,2023-06-17 20:29:00,1728.75,106.9
19298,2023-06-17 20:30:00,1728.69,106.9
19299,2023-06-17 20:31:00,1728.68,106.8
19300,2023-06-17 20:32:00,1728.68,106.9
19301,2023-06-17 20:33:00,1728.4,106.9
19302,2023-06-17 20:34:00,1728.4,106.9
19303,2023-06-17 20:35:00,1728.53,106.9
19304,2023-06-17 20:36:00,1728.95,106.8
19305,2023-06-17 20:37:00,1728.95,106.8
19306,2023-06-17 20:38:00,1728.94,106.8
19307,2023-06-17 20:39:00,1728.94,106.8
19308,2023-06-17 20:40:00,1728.69,106.8
19309,2023-06-17 20:41:00,1728.83,106.8
19310,2023-06-17 20:42:00,1728.82,106.8
19311,2023-06-17 20:43:00,1728.83,106.9
19312,2023-06-17 20:44:00,1728.04,106.9
19313,2023-06-17 20:45:00,1727.59,106.8
19314,2023-06-17 20:46:00,1727.59,106.8
19315,2023-06-17 20:47:00,1728.15,106.7
19316,2023-06-17 20:48:00,1728.19,106.7
19317,2023-06-17 20:49:00,1728.18,106.8
19318,2023-06-17 20:50:00,1727.68,106.8
19319,2023-06-17 20:51:00,1727.36,106.7
19320,2023-06-17 20:52:00,1727.36,106.7
19321,2023-06-17 20:53:00,1727.16,106.7
19322,2023-06-17 20:54:00,1727.47,106.6
19323,2023-06-17 20:55:00,1727.29,106.6
19324,2023-06-17 20:56:00,1726.97,106.6
19325,2023-06-17 20:57:00,1727.52,106.6
19326,2023-06-17 20:58:00,1727.99,106.7
19327,2023-06-17 20:59:00,1728.39,106.7
19328,2023-06-17 21:00:00,1728.09,106.7
19329,2023-06-17 21:01:00,1728.39,106.7
19330,2023-06-17 21:02:00,1728.28,106.7
19331,2023-06-17 21:03:00,1728.44,106.6
19332,2023-06-17 21:04:00,1727.32,106.6
19333,2023-06-17 21:05:00,1728.19,106.6
19334,2023-06-17 21:06:00,1728.36,106.6
19335,2023-06-17 21:07:00,1728.5,106.7
19336,2023-06-17 21:08:00,1728.35,106.7
19337,2023-06-17 21:09:00,1728.35,106.7
19338,2023-06-17 21:10:00,1728.36,106.7
19339,2023-06-17 21:11:00,1728.48,106.7
19340,2023-06-17 21:12:00,1728.06,106.7
19341,2023-06-17 21:13:00,1728.22,106.8
19342,2023-06-17 21:14:00,1728.57,106.7
19343,2023-06-17 21:15:00,1729.02,106.8
19344,2023-06-17 21:16:00,1729.15,106.8
19345,2023-06-17 21:17:00,1729.15,106.8
19346,2023-06-17 21:18:00,1728.98,106.8
19347,2023-06-17 21:19:00,1728.61,106.8
19348,2023-06-17 21:20:00,1728.33,106.9
19349,2023-06-17 21:21:00,1727.38,106.8
19350,2023-06-17 21:22:00,1727.31,106.7
19351,2023-06-17 21:23:00,1727.83,106.7
19352,2023-06-17 21:24:00,1728.34,106.8
19353,2023-06-17 21:25:00,1728.04,106.7
19354,2023-06-17 21:26:00,1727.91,106.7
19355,2023-06-17 21:27:00,1727.91,106.7
19356,2023-06-17 21:28:00,1727.91,106.7
19357,2023-06-17 21:29:00,1728.57,106.7
19358,2023-06-17 21:30:00,1728.8,106.8
19359,2023-06-17 21:31:00,1728.66,106.8
19360,2023-06-17 21:32:00,1725.97,106.6
19361,2023-06-17 21:33:00,1724.77,106.5
19362,2023-06-17 21:34:00,1724.37,106.6
19363,2023-06-17 21:35:00,1724.9,106.6
19364,2023-06-17 21:36:00,1723.58,106.6
19365,2023-06-17 21:37:00,1723.45,106.5
19366,2023-06-17 21:38:00,1724.76,106.4
19367,2023-06-17 21:39:00,1725.33,106.5
19368,2023-06-17 21:40:00,1724.57,106.6
19369,2023-06-17 21:41:00,1725.9,106.6
